"ID_SECUENCIAL","COD_INFRA","NOMBRE_CENTRO_EDUCATIVO","Departamento","Municipio","Nivel_Educativo","Turno","Especialidad"
1787,76045,Centro Escolar Caserío El Sambo Cantón Santa Rosa,Cabañas,Sensuntepeque,Parvularia,Matutino,Educación Parvularia
1788,76045,Centro Escolar Caserío El Sambo Cantón Santa Rosa,Cabañas,Sensuntepeque,Básica,Vespertino,Inglés
1789,86270,Centro Escolar Caserío El Jiote Cantón Las Marías,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1790,86425,Centro Escolar Caserío Cerro El Toro Cantón La Trinidad,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1791,86425,Centro Escolar Caserío Cerro El Toro Cantón La Trinidad,Cabañas,Sensuntepeque,Básica,Matutino,Matemática
1792,86427,Centro Escolar Caserío San Francisco Cantón San Gregorio,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1793,12273,Centro Escolar Cantón La Concepción,Cabañas,Tejutepeque,Básica,Vespertino,Inglés
1794,76047,Centro Escolar Caserío La Trilladera Cantón La Concepción,Cabañas,Tejutepeque,Básica,Vespertino,Educación Básica I y II Ciclos
1795,12280,Centro Escolar Caserío El Jutal Cantón San Antonio,Cabañas,Victoria,Parvularia,Matutino,Educación Parvularia
1796,12280,Centro Escolar Caserío El Jutal Cantón San Antonio,Cabañas,Victoria,Básica,Vespertino,Inglés
1797,12280,Centro Escolar Caserío El Jutal Cantón San Antonio,Cabañas,Victoria,Básica,Vespertino,Lenguaje Y Literatura
1798,60170,Centro Escolar Caserío La Cañada Cantón Azacualpa,Cabañas,Victoria,Básica,Matutino,Educación Básica I y II Ciclos
1799,76051,Centro Escolar Cantón Azacualpa,Cabañas,Victoria,Parvularia,Matutino,Educación Parvularia
1800,76051,Centro Escolar Cantón Azacualpa,Cabañas,Victoria,Básica,Matutino,Educación Básica I y II Ciclos
1801,76051,Centro Escolar Cantón Azacualpa,Cabañas,Victoria,Básica,Matutino,Educación Básica I y II Ciclos
1802,76053,Centro Escolar Cantón La Uvilla,Cabañas,Victoria,Básica,Matutino,Educación Básica I y II Ciclos
1803,76055,Centro Escolar Caserío El Palomar Cantón Paratao,Cabañas,Victoria,Parvularia,Matutino,Educación Parvularia
1804,76057,Centro Escolar Cantón San Antonio,Cabañas,Victoria,Básica,Matutino,Matemática
1805,76058,Centro Escolar Caserío Las Dantas Cantón San Pedro,Cabañas,Victoria,Básica,Vespertino,Lenguaje Y Literatura
1806,76058,Centro Escolar Caserío Las Dantas Cantón San Pedro,Cabañas,Victoria,Básica,Vespertino,Matemática
1807,76074,Centro Escolar Caserío El Trujillo Cantón El Caracol,Cabañas,Victoria,Básica,Matutino,Educación Básica I y II Ciclos
1808,86263,Centro Escolar Caserío Catarina Cantón Paratao,Cabañas,Victoria,Básica,Matutino,Educación Básica I y II Ciclos
1809,86266,Centro Escolar Caserío San Jorge Cantón San Antonio,Cabañas,Victoria,Básica,Matutino,Educación Básica I y II Ciclos
1810,86430,Centro Escolar Cantón Paratao,Cabañas,Victoria,Básica,Matutino,Educación Básica I y II Ciclos
1811,12312,Centro Escolar Cantón San Juan de Merino,San Vicente,Apastepeque,Básica,Vespertino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1812,12316,Instituto Nacional de Apastepeque,San Vicente,Apastepeque,Media,Matutino,Prof. En Educ. Media Téc. En La Esp. De Programación De Computadoras
1813,12318,Centro Escolar Caserío San Felipito Cantón San Nicolás,San Vicente,Apastepeque,Básica,Vespertino,Matemática
1814,12321,Centro Escolar Cantón San Felipe,San Vicente,Apastepeque,Media,Matutino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1815,12328,Centro Escolar Cantón San Francisco de Agua Agria,San Vicente,Guadalupe,Básica,Matutino,Estudios Sociales
1816,12328,Centro Escolar Cantón San Francisco de Agua Agria,San Vicente,Guadalupe,Básica,Matutino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1817,12338,Centro Escolar Caserío El Tablón,San Vicente,Santa Clara,Básica,Matutino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1818,12339,Centro Escolar Caserío El Nacaspilo Cantón Santa Rosa,San Vicente,Santa Clara,Básica,Vespertino,Matemática
1819,12360,Centro Escolar Caserío Plan de Venados Cantón San Lorenzo,San Vicente,San Ildefonso,Básica,Matutino,Educación Básica I y II Ciclos
1820,12361,Instituto Nacional de San Ildefonso,San Vicente,San Ildefonso,Media,Matutino,Ciencias Comerciales
1821,12361,Instituto Nacional de San Ildefonso,San Vicente,San Ildefonso,Media,Matutino,Ciencias Naturales
1822,12361,Instituto Nacional de San Ildefonso,San Vicente,San Ildefonso,Media,Matutino,Lenguaje Y Literatura
1823,12361,Instituto Nacional de San Ildefonso,San Vicente,San Ildefonso,Media,Matutino,Matemática
1824,12363,Centro Escolar Cantón Candelaria Lempa,San Vicente,San Ildefonso,Parvularia,Matutino,Educación Parvularia
1825,12364,Centro Escolar Caserío Las Lajas Cantón Lajas y Canoas,San Vicente,San Ildefonso,Básica,Matutino,Educación Básica I y II Ciclos
1826,12367,Centro EscoLar Preza San Lorenzo,San Vicente,San Ildefonso,Básica,Matutino,Educación Básica I y II Ciclos
1827,12367,Centro EscoLar Preza San Lorenzo,San Vicente,San Ildefonso,Básica,Matutino,Matemática
1828,12371,Centro Escolar María Luisa viuda de Marín,San Vicente,San Ildefonso,Básica,Matutino,Educación Básica I y II Ciclos
1829,12371,Centro Escolar María Luisa viuda de Marín,San Vicente,San Ildefonso,Básica,Matutino,Educación Básica I y II Ciclos
1830,12371,Centro Escolar María Luisa viuda de Marín,San Vicente,San Ildefonso,Básica,Matutino,Matemática
1831,12371,Centro Escolar María Luisa viuda de Marín,San Vicente,San Ildefonso,Básica,Matutino,Prof. de Educación Media Técnica en la Especialidad de Mantenimiento de Computadora
1832,12374,Centro Escolar Cantón Santa Lucía,San Vicente,San Lorenzo,Básica,Matutino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1833,12378,Centro Escolar Domingo Santos,San Vicente,San Lorenzo,Básica,Vespertino,Matemática
1834,12378,Centro Escolar Domingo Santos,San Vicente,San Lorenzo,Básica,Matutino,Educación Básica I y II Ciclos
1835,12378,Centro Escolar Domingo Santos,San Vicente,San Lorenzo,Parvularia,Matutino,Prof En Educ Inicial Y Parvularia
1836,12380,Centro Escolar Caserío Los Mejías Cantón San Francisco,San Vicente,San Sebastián,Básica,Matutino,Matemática
1837,12381,Instituto Nacional de San Sebastián,San Vicente,San Sebastián,Media,Matutino,Salud
1838,12381,Instituto Nacional de San Sebastián,San Vicente,San Sebastián,Media,Matutino,Prof En Educ Media Tec En La Especialidad De Ingenieria Electrica
1839,12392,Complejo Educativo Cantón La Labor,San Vicente,San Sebastián,Básica,Vespertino,Sistemas Informaticos
1840,12395,Complejo Educativo Federico González,San Vicente,San Sebastián,Básica,Matutino,Educación Física Y Deportes
1841,12398,Centro Escolar Caserío San Francisco Cantón Chanmoco,San Vicente,San Vicente,Básica,Matutino,Educación Básica I y II Ciclos
1842,12399,Instituto Nacional Doctor Sarbelio Navarrete,San Vicente,San Vicente,Media,Vespertino,Mecánica Automotriz
1843,12405,Escuela de Educación Especial de San Vicente,San Vicente,San Vicente,Básica,Matutino,Educación Especial
1844,12405,Escuela de Educación Especial de San Vicente,San Vicente,San Vicente,Básica,Matutino,Educación Especial
1845,12407,Centro Escolar Caserío El Pedregal Cantón Chanmoco,San Vicente,San Vicente,Básica,Vespertino,Matemática
1846,12415,Centro Escolar Cantón El Rebelde,San Vicente,San Vicente,Básica,Vespertino,Matemática
1847,12416,Centro Escolar Concepción de María,San Vicente,San Vicente,Básica,Matutino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1848,12416,Centro Escolar Concepción de María,San Vicente,San Vicente,Básica,Matutino,Educación Física Y Deportes
1849,12421,Centro Escolar Caserío Río Frío Cantón Parras Lempa,San Vicente,San Vicente,Básica,Vespertino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1850,12421,Centro Escolar Caserío Río Frío Cantón Parras Lempa,San Vicente,San Vicente,Básica,Vespertino,Estudios Sociales
1851,12429,Complejo Educativo Doctor Victoriano Rodríguez,San Vicente,San Vicente,Básica,Matutino,Prof. de Educación Media Técnica en la Especialidad de Mantenimiento de Computadora
1852,12432,Instituto Nacional de Tecoluca,San Vicente,Tecoluca,Media,Matutino,Matemática
1853,12451,Complejo Educativo Cantón San Nicolás Lempa,San Vicente,Tecoluca,Media,Vespertino,Prof. de Educación Media Técnica en la Especialidad de Mantenimiento de Computadora
1854,12451,Complejo Educativo Cantón San Nicolás Lempa,San Vicente,Tecoluca,Básica,Matutino,Lenguaje Y Literatura
1855,12451,Complejo Educativo Cantón San Nicolás Lempa,San Vicente,Tecoluca,Parvularia,Matutino,Educación Parvularia
1856,12451,Complejo Educativo Cantón San Nicolás Lempa,San Vicente,Tecoluca,Básica,Matutino,Estudios Sociales
1857,12459,Complejo Educativo Pedro Pablo Castillo,San Vicente,Tepetitan,Media,Matutino,Ciencias Comerciales
1858,12465,Instituto Nacional San José Verapaz,San Vicente,Verapaz,Media,Vespertino,Sistemas Informaticos
1859,12465,Instituto Nacional San José Verapaz,San Vicente,Verapaz,Media,Vespertino,Enfermería
1860,12471,Centro Escolar Presbítero Norberto Marroquín,San Vicente,Verapaz,Básica,Matutino,Matemática
1861,12471,Centro Escolar Presbítero Norberto Marroquín,San Vicente,Verapaz,Básica,Matutino,Educación Física Y Deportes
1862,12471,Centro Escolar Presbítero Norberto Marroquín,San Vicente,Verapaz,Básica,Matutino,Educación Básica I y II Ciclos
1863,12474,Centro Escolar Presbítero Francisco Palacios,San Vicente,Verapaz,Básica,Vespertino,Matemática
1864,78003,Centro Escolar Clara Elena Rodríguez de Merino,San Vicente,Apastepeque,Básica,Matutino,Ciencias Naturales
1865,78003,Centro Escolar Clara Elena Rodríguez de Merino,San Vicente,Apastepeque,Básica,Vespertino,Matemática
1866,78008,Centro Escolar Caserío El Zapote Cantón San Felipe,San Vicente,Apastepeque,Básica,Matutino,Lenguaje Y Literatura
1867,78008,Centro Escolar Caserío El Zapote Cantón San Felipe,San Vicente,Apastepeque,Básica,Matutino,Educación Básica I y II Ciclos
1868,78013,Centro Escolar Caserío Guadalupe Cantón San José Almendros,San Vicente,Apastepeque,Básica,Matutino,Educación Básica I y II Ciclos
1869,78014,Centro Escolar Caserío Santa Paula Cantón San Nicolás,San Vicente,Apastepeque,Básica,Matutino,Educación Musical
1871,78021,Centro Escolar Cantón San Benito Piedra Gorda,San Vicente,Guadalupe,Básica,Matutino,Matemática
1872,78027,Centro Escolar Cantón El Tortuguero,San Vicente,Santa Clara,Parvularia,Matutino,Prof En Educ Inicial Y Parvularia
1873,78027,Centro Escolar Cantón El Tortuguero,San Vicente,Santa Clara,Básica,Vespertino,Matemática
1874,78029,Centro Escolar Caserío Montano Cantón San Juan de Merino,San Vicente,Santa Clara,Parvularia,Matutino,Educación Parvularia
1875,78033,Centro Escolar Cantón Amatitán Abajo,San Vicente,San Esteban Catarina,Básica,Vespertino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1876,78033,Centro Escolar Cantón Amatitán Abajo,San Vicente,San Esteban Catarina,Básica,Vespertino,Matemática
1877,78034,Centro Escolar Cantón Amatitán Arriba,San Vicente,San Esteban Catarina,Básica,Vespertino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1878,78034,Centro Escolar Cantón Amatitán Arriba,San Vicente,San Esteban Catarina,Básica,Matutino,Prof En Educ Inicial Y Parvularia
1879,78037,Centro Escolar Cantón Guachipilín,San Vicente,San Ildefonso,Básica,Matutino,Matemática
1880,78041,Complejo Educativo Caserío Maradiaga Cantón Candelaria Lempa,San Vicente,San Ildefonso,Media,Matutino,Matemática
1881,78041,Complejo Educativo Caserío Maradiaga Cantón Candelaria Lempa,San Vicente,San Ildefonso,Parvularia,Matutino,Educación Parvularia
1882,78042,Centro Escolar Cantón San Pablo Cañales,San Vicente,San Ildefonso,Básica,Matutino,Matemática
1883,78043,Centro Escolar Caserío El Sitio Cantón San Pablo Cañales,San Vicente,San Ildefonso,Básica,Matutino,Educación Básica I y II Ciclos
1884,78046,Centro Escolar Caserío Las Canoas Cantón Lajas y Canoas,San Vicente,San Ildefonso,Básica,Matutino,%Educación Básica
1885,78047,Centro Escolar Caserío Las Ahogadas Cantón San Francisco,San Vicente,San Ildefonso,Básica,Matutino,Educación Básica I y II Ciclos
1886,78055,Centro Escolar Cantón La Esperanza,San Vicente,San Sebastián,Básica,Vespertino,Ciencias Naturales
1887,78071,Centro Escolar Caserío San Cristobal Cantón Santa Cruz Porrillo,San Vicente,Tecoluca,Básica,Matutino,Sistemas Informaticos
1888,78071,Centro Escolar Caserío San Cristobal Cantón Santa Cruz Porrillo,San Vicente,Tecoluca,Básica,Matutino,"Prof. en Matemática Tercer Ciclo, Educación Básica y Media"
1889,78073,Centro Escolar Gregoria Herminia Serapio Cristián y Julia Inés Contreras,San Vicente,Tecoluca,Parvularia,Matutino,Educación Parvularia
1890,78075,Centro Escolar Caserío La Sabana Cantón San Carlos Lempa,San Vicente,Tecoluca,Básica,Vespertino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1891,78075,Centro Escolar Caserío La Sabana Cantón San Carlos Lempa,San Vicente,Tecoluca,Básica,Vespertino,Matemática
1892,78078,Centro Escolar Caserío San Bartolo Cantón San Carlos Lempa,San Vicente,Tecoluca,Básica,Matutino,Matemática
1893,78079,Centro Escolar Cantón San Fernando,San Vicente,Tecoluca,Básica,Vespertino,Matemática
1894,78081,Centro Escolar Caserío El Guajoyo Cantón San Nicolás Lempa,San Vicente,Tecoluca,Básica,Vespertino,Prof. en Idioma Inglés para Tercer Ciclo de Educación Básica y Educación Media
1895,78082,Centro Escolar Caserío El Granzazo Cantón Santa Bárbara,San Vicente,Tecoluca,Básica,Matutino,Matemática
1896,78082,Centro Escolar Caserío El Granzazo Cantón Santa Bárbara,San Vicente,Tecoluca,Parvularia,Matutino,Educación Parvularia
1897,78083,Centro Escolar Caserío Los Naranjos Cantón Las Mesas,San Vicente,Tecoluca,Básica,Matutino,Educación Básica I y II Ciclos
1898,78094,Centro Escolar Caserío Monte Sinaí Cantón El Arco,San Vicente,Tecoluca,Básica,Matutino,Educación Básica I y II Ciclos
1899,78095,Centro Escolar Cantón El Pacún,San Vicente,Tecoluca,Básica,Matutino,Inglés
1900,86419,Centro Escolar Caserío Ayalitas Cantón Santa Catarina,San Vicente,San Esteban Catarina,Básica,Matutino,Educación Básica I y II Ciclos
1901,12477,Centro Escolar Cantón La Peña,Usulután,Alegría,Básica,Matutino,Ciencias Naturales
1902,12485,Centro Escolar Alberto Masferrer,Usulután,Alegría,Básica,Matutino,Matemática
1903,12485,Centro Escolar Alberto Masferrer,Usulután,Alegría,Básica,Matutino,Inglés
1904,80004,Centro Escolar Cantón San Juan I,Usulután,Alegría,Básica,Matutino,Educación Básica I y II Ciclos
1905,80006,Centro Escolar Caserío La Lima Cantón El Zapotillo,Usulután,Alegría,Básica,Matutino,Matemática
1906,80007,Centro Escolar Caserío El Centro Cantón El Zapotillo,Usulután,Alegría,Básica,Matutino,Inglés
1907,80008,Centro Escolar Cantón Potrerillo,Usulután,Alegría,Parvularia,Matutino,Educación Parvularia
1908,12476,Centro Escolar Doctor Alonso Reyes Guerra,Usulután,Berlín,Básica,Matutino,Estudios Sociales
1909,12486,Centro Escolar Cooperativa Las Burras,Usulután,Berlín,Parvularia,Matutino,Educación Parvularia
1910,12486,Centro Escolar Cooperativa Las Burras,Usulután,Berlín,Básica,Matutino,Educación Básica I y II Ciclos
1911,12503,Centro Escolar Meardi,Usulután,Berlín,Básica,Matutino,Inglés
1912,12503,Centro Escolar Meardi,Usulután,Berlín,Básica,Matutino,Computación
1913,12504,Escuela de Educación Parvularia Federico Everardo Noltenius,Usulután,Berlín,Parvularia,Matutino,Educación Parvularia
1914,80012,Centro Escolar Cantón El Corozal,Usulután,Berlín,Básica,Matutino,Educación Básica I y II Ciclos
1915,80013,Centro Escolar Caserío Río de los Bueyes,Usulután,Berlín,Parvularia,Matutino,Educación Parvularia
1916,80014,Centro Escolar Cantón El Tablón,Usulután,Berlín,Básica,Matutino,Lenguaje Y Literatura
1917,80014,Centro Escolar Cantón El Tablón,Usulután,Berlín,Básica,Matutino,Computación
1918,80014,Centro Escolar Cantón El Tablón,Usulután,Berlín,Básica,Matutino,Ciencias Naturales
1919,80016,Centro Escolar Cantón Las Delicias,Usulután,Berlín,Básica,Vespertino,Matemática
1920,80017,Centro Escolar Cantón Los Talpetates,Usulután,Berlín,Básica,Matutino,Computación
1921,80019,Centro Escolar Caserío El Pajuilar Cantón San Felipe,Usulután,Berlín,Básica,Vespertino,Matemática
1922,80019,Centro Escolar Caserío El Pajuilar Cantón San Felipe,Usulután,Berlín,Básica,Vespertino,Inglés
1923,80020,Centro Escolar Alfredo Ramírez,Usulután,Berlín,Básica,Matutino,Computación
1924,80020,Centro Escolar Alfredo Ramírez,Usulután,Berlín,Básica,Matutino,Lenguaje Y Literatura
1925,80021,Centro Escolar Caserío El Zapote Cantón San Francisco,Usulután,Berlín,Parvularia,Matutino,Educación Parvularia
1926,80024,Complejo Educativo Cantón Loma Alta,Usulután,Berlín,Básica,Matutino,Matemática
1927,80025,Centro Escolar Caserío Hacienda La Mediagua Cantón San Lorenzo,Usulután,Berlín,Básica,Vespertino,Matemática
1928,86504,Centro Escolar Hermano Roberto Cook,Usulután,Berlín,Parvularia,Matutino,Educación Parvularia
1929,12507,Centro Escolar California,Usulután,California,Básica,Matutino,Ciencias Sociales
1930,12507,Centro Escolar California,Usulután,California,Básica,Matutino,Educación Básica I y II Ciclos
1931,12507,Centro Escolar California,Usulután,California,Básica,Matutino,Lenguaje Y Literatura
1932,12518,Centro Escolar Cantón Hacienda Nueva,Usulután,Concepcion Batres,Básica,Matutino,Inglés
1933,12522,Complejo Educativo San Antonio,Usulután,Concepcion Batres,Básica,Matutino,Computación
1934,13611,Instituto Nacional de Ereguayquín,Usulután,Ereguayquin,Media,Matutino,Ciencias Comerciales
1935,12538,Complejo Educativo Cantón Tecomatal,Usulután,Estanzuelas,Básica,Matutino,Computación
1936,12542,Centro Escolar Cantón Escarbadero,Usulután,Estanzuelas,Básica,Matutino,Inglés
1937,12543,Centro Escolar Fernando Portillo,Usulután,Estanzuelas,Básica,Matutino,Educación Básica I y II Ciclos
1938,12543,Centro Escolar Fernando Portillo,Usulután,Estanzuelas,Básica,Matutino,Matemática
1939,12543,Centro Escolar Fernando Portillo,Usulután,Estanzuelas,Básica,Matutino,Educación Física Y Deportes
1940,12543,Centro Escolar Fernando Portillo,Usulután,Estanzuelas,Básica,Matutino,Lenguaje Y Literatura
